x,y
0.5018163318766835,0.8649742013851224
0.4908854702811999,0.8712241129966533
0.4798767811848331,0.8773358962676061
0.468792009961631,0.8833085822045057
0.4576329140480923,0.8891412238670814
0.4464012626645338,0.8948328965184001
0.43509883653458786,0.9003826977714798
0.42372742760287924,0.9057897477323569
0.4122888387509191,0.9110531891395905
0.4007848835112687,0.9161721875001766
0.3892173857800108,0.9211459312218527
0.37758817952758156,0.925973631741772
0.36589910850800256,0.9306545236515261
0.3541520259665621,0.935187864818497
0.3423487943459936,0.9395729365035184
0.3304912849911928,0.9438090434748282
0.3185813778525266,0.9478955141182944
0.3066209611877746,0.9518317005438962
0.2946119312627564,0.9556169786884434
0.2825561920506874,0.9592507484145191
0.2704556549303122,0.9627324336056285
0.25831223838286654,0.9660614822575389
0.2461278676879097,0.9692373665657978
0.23390447461808242,0.9722595830094136
0.2216439971328321,0.9751276524306862
0.20934837907116027,0.9778411201111752
0.19701956984343577,0.9803995558437935
0.18465952412232445,0.9828025540010144
0.17227020153288702,0.9850497335991816
0.15985356634188824,0.9871407383589128
0.14741158714637362,0.9890752367615858
0.13494623656155638,0.9908529221018992
0.12245949090807033,0.992473512536499
0.10995332989863325,0.9939367511286633
0.09742973632417239,0.9952424058890388
0.08489069573946416,0.9963902698124213
0.07233819614833237,0.9973801609105755
0.05977422768846161,0.998211922241088
0.047200782315868904,0.9988854219322504
0.034619853489090295,0.9994005532039664
0.02203343585312703,0.9997572343846811
0.009443524923203678,0.9999554089243304
-0.00314788323160957,0.9999950454033061
-0.01573879230486569,0.9998761375374373
-0.02832720606924372,0.9995987041789873
-0.04091112869304266,0.999162789313664
-0.05348856505660932,0.9985684620536465
-0.06605752106865546,0.9978158166266278
-0.07861600398241199,0.9969049723608752
-0.09116202271156759,0.9958360736663117
-0.10369358814594769,0.9946092900116199
-0.11620871346687627,0.9932248158973745
-0.12870541446217815,0.9916828708252043
-0.14118170984076459,0.989983699262992
-0.15363562154675803,0.9881275706061142
-0.16606517507310384,0.986114779134731
-0.1784683997746173,0.9839456439671286
-0.1908433291804215,0.9816205090091248
-0.20318800130572,0.9791397428995449
-0.21550045896286182,0.9765037389517748
-0.2277787500716422,0.9737129150914043
-0.2400209279687964,0.9707677137899663
-0.25222505171663406,0.9676686019947848
-0.2643891864107642,0.9644160710549436
-0.27651140348686615,0.9610106366433847
-0.2885897810264529,0.9574528386751506
-0.3006224040615831,0.9537432412217841
-0.3126073648784687,0.9498824324218971
-0.3245427633199343,0.9458710243879241
-0.3364267070866785,0.941709653109075
-0.3482573120372869,0.9373989783505013
-0.3600327024869557,0.932939683548695
-0.3717510115048705,0.9283324757031317
-0.38341038121020066,0.9235780852641798
-0.39500896306665606,0.9186772660172914
-0.40654491817556393,0.9136307949634929
-0.41801641756741775,0.9084394721961955
-0.42942164249185133,0.9031041207743439
-0.4407587847059912,0.8976255865919252
-0.4520260467611475,0.8920047382438554
-0.46322164228778867,0.8862424668882687
-0.4743437962787628,0.8803396861052282
-0.4853907453707146,0.874297331751883
-0.4963607381236604,0.8681163618140917
-0.5072520352986695,0.8617977562545388
-0.5180629101336105,0.8553425168573667
-0.5287916486169236,0.8487516670693471
-0.5394365497593675,0.842026251837619
-0.5499959258637029,0.8351673374440167
-0.5604681027922681,0.8281760113360176
-0.570851420232407,0.8210533819543305
-0.5811442319597027,0.8138005785571594
-0.5913449060989773,0.8064187510411646
-0.6014518253830199,0.7989090697591519
-0.6114633874089949,0.7912727253345192
-0.621378004892496,0.7835109284724886
-0.6311941059192011,0.7756249097681561
-0.6409101341940935,0.767615919511385
-0.6505245492882039,0.7594852274885794
-0.6600358268828372,0.7512341227813666
-0.6694424590112475,0.7428639135622178
-0.6787429542977176,0.734375926887045
-0.68793583819401,0.7257715084848019
-0.6970196532131485,0.7170520225441263
-0.7059929591604968,0.7082188514970533
-0.7148543333620937,0.6992733957998378
-0.7236023708902108,0.6902170737109201
-0.732235684786098,0.6810513210660664
-0.740752906279878,0.6717775910507243
-0.749152685007559,0.6623973539696282
-0.7574336892251271,0.6529120970136896
-0.7655946060196892,0.6433233240242087
-0.7736341415176283,0.633632555254449
-0.7815510210897404,0.6238413271286091
-0.7893439895533217,0.6139511919982283
-0.7970118113711714,0.6039637178960706
-0.8045532708474797,0.5938804882875189
-0.8119671723205705,0.5837031018195269
-0.8192523403524682,0.5734331720671587
-0.8264076199152578,0.5630723272777653
-0.8334318765742076,0.5526222101128354
-0.8403239966676301,0.5420844773875569
-0.8470828874834466,0.5314607998081387
-0.8537074774324318,0.5207528617069271
-0.860196716218108,0.5099623607753652
-0.8665495750032662,0.49909100779482957
-0.8727650465730824,0.4881405263653954
-0.8788421454948057,0.47711265263256947
-0.8847799082739953,0.4660091350120299
-0.8905773935072777,0.45483173391242554
-0.8962336820316006,0.4435822214562705
-0.9017478770699623,0.4322623811989846
-0.9071191043735916,0.4208740078461167
-0.9123465123605555,0.40941890696880456
-0.9174292722507732,0.3978988947175108
-0.9223665781974151,0.38631579753407935
-0.9271576474146663,0.3746714518621633
-0.9318017203018334,0.36296770385606475
-0.9362980605637745,0.3512064090880382
-0.940645955327637,0.33938943225409535
-0.9448447152558787,0.3275186468783687
-0.9488936746555591,0.315595935016074
-0.9527921915838825,0.3036231869551174
-0.9565396479499741,0.29160230091640127
-0.9601354496128762,0.2795351827528692
-0.9635790264757449,0.26742374564734456
-0.9668698325762377,0.25526990980920183
-0.9700073461730725,0.24307560216992805
-0.9729910698287467,0.2308427560776185
-0.9758205304884047,0.2185733109904513
-0.9784952795548371,0.20626921216919739
-0.9810148929596045,0.193932410368808
-0.9833789712302712,0.18156486152913387
-0.9855871395537394,0.16916852646481773
-0.9876390478356747,0.15674537055441798
-0.9895343707560108,0.144297363428809
-0.9912728078205282,0.13182647865890293
-0.9928540834084959,0.11933469344275147
-0.9942779468163697,0.10682398829206982
-0.9955441722975399,0.09429634671823804
-0.9966525590981226,0.08175375491782225
-0.9976029314887879,0.0691982014576742
-0.9983951387926212,0.05663167695965502
-0.9990290554090123,0.044056173785029115
-0.9995045808335686,0.03147368571858678
-0.9998216396740497,0.01888620765253848
-0.9999801816623203,0.006295735270236124
-0.9999801816623203,-0.006295735270235435
-0.9998216396740497,-0.018886207652538234
-0.9995045808335686,-0.031473685718586095
-0.9990290554090123,-0.04405617378502842
-0.9983951387926212,-0.056631676959654334
-0.9976029314887879,-0.06919820145767397
-0.9966525590981226,-0.08175375491782157
-0.99554417229754,-0.09429634671823735
-0.9942779468163697,-0.10682398829206957
-0.992854083408496,-0.11933469344275077
-0.9912728078205283,-0.13182647865890226
-0.9895343707560109,-0.14429736342880833
-0.9876390478356748,-0.15674537055441776
-0.9855871395537396,-0.16916852646481703
-0.9833789712302713,-0.1815648615291332
-0.9810148929596045,-0.19393241036880776
-0.9784952795548372,-0.2062692121691967
-0.9758205304884048,-0.21857331099045063
-0.972991069828747,-0.23084275607761784
-0.9700073461730725,-0.24307560216992782
-0.9668698325762379,-0.25526990980920117
-0.9635790264757451,-0.2674237456473439
-0.9601354496128763,-0.279535182752869
-0.9565396479499744,-0.2916023009164006
-0.9527921915838827,-0.3036231869551168
-0.9488936746555593,-0.31559593501607336
-0.9448447152558788,-0.32751864687836846
-0.9406459553276372,-0.33938943225409474
-0.9362980605637747,-0.3512064090880375
-0.9318017203018334,-0.3629677038560645
-0.9271576474146666,-0.3746714518621626
-0.9223665781974153,-0.3863157975340787
-0.9174292722507734,-0.39789889471751017
-0.9123465123605556,-0.40941890696880434
-0.9071191043735918,-0.4208740078461161
-0.9017478770699625,-0.43226238119898397
-0.8962336820316007,-0.4435822214562703
-0.890577393507278,-0.45483173391242493
-0.8847799082739957,-0.4660091350120293
-0.878842145494806,-0.47711265263256886
-0.8727650465730825,-0.48814052636539523
-0.8665495750032666,-0.49909100779482896
-0.8601967162181083,-0.5099623607753646
-0.8537074774324319,-0.5207528617069269
-0.8470828874834471,-0.5314607998081381
-0.8403239966676305,-0.5420844773875564
-0.8334318765742079,-0.5526222101128349
-0.8264076199152579,-0.5630723272777651
-0.8192523403524686,-0.5734331720671582
-0.8119671723205709,-0.5837031018195263
-0.8045532708474799,-0.5938804882875187
-0.7970118113711718,-0.6039637178960701
-0.7893439895533222,-0.6139511919982279
-0.7815510210897408,-0.6238413271286085
-0.7736341415176284,-0.6336325552544487
-0.7655946060196896,-0.6433233240242081
-0.7574336892251275,-0.652912097013689
-0.7491526850075593,-0.6623973539696281
-0.7407529062798784,-0.6717775910507239
-0.7322356847860985,-0.6810513210660658
-0.7236023708902113,-0.6902170737109197
-0.7148543333620938,-0.6992733957998376
-0.7059929591604972,-0.7082188514970529
-0.697019653213149,-0.7170520225441258
-0.6879358381940103,-0.7257715084848017
-0.6787429542977181,-0.7343759268870445
-0.669442459011248,-0.7428639135622174
-0.6600358268828378,-0.7512341227813661
-0.6505245492882045,-0.7594852274885789
-0.640910134194094,-0.7676159195113845
-0.6311941059192013,-0.775624909768156
-0.6213780048924965,-0.7835109284724883
-0.6114633874089954,-0.7912727253345188
-0.60145182538302,-0.7989090697591518
-0.5913449060989778,-0.8064187510411641
-0.5811442319597029,-0.8138005785571593
-0.570851420232408,-0.82105338195433
-0.5604681027922687,-0.8281760113360173
-0.5499959258637032,-0.8351673374440166
-0.5394365497593685,-0.8420262518376184
-0.5287916486169243,-0.8487516670693468
-0.5180629101336107,-0.8553425168573666
-0.50725203529867,-0.8617977562545384
-0.496360738123661,-0.8681163618140914
-0.4853907453707148,-0.8742973317518828
-0.4743437962787634,-0.8803396861052278
-0.4632216422877893,-0.8862424668882684
-0.4520260467611477,-0.8920047382438553
-0.44075878470599184,-0.8976255865919248
-0.42942164249185155,-0.9031041207743438
-0.4180164175674188,-0.908439472196195
-0.4065449181755646,-0.9136307949634926
-0.39500896306665634,-0.9186772660172913
-0.38341038121020155,-0.9235780852641795
-0.3717510115048711,-0.9283324757031315
-0.36003270248695596,-0.9329396835486949
-0.34825731203728777,-0.9373989783505011
-0.33642670708667893,-0.9417096531090747
-0.3245427633199346,-0.9458710243879241
-0.31260736487846935,-0.9498824324218968
-0.3006224040615835,-0.953743241221784
-0.2885897810264531,-0.9574528386751505
-0.2765114034868668,-0.9610106366433845
-0.26438918641076464,-0.9644160710549435
-0.25222505171663495,-0.9676686019947845
-0.24002092796879707,-0.9707677137899661
-0.22777875007164244,-0.9737129150914042
-0.2155004589628627,-0.9765037389517746
-0.2031880013057207,-0.9791397428995446
-0.19084332918042174,-0.9816205090091248
-0.17846839977461817,-0.9839456439671285
-0.1660651750731043,-0.986114779134731
-0.15363562154675828,-0.9881275706061142
-0.14118170984076528,-0.9899836992629919
-0.1287054144621786,-0.9916828708252043
-0.1162087134668765,-0.9932248158973744
-0.10369358814594837,-0.9946092900116198
-0.09116202271156806,-0.9958360736663115
-0.07861600398241289,-0.9969049723608752
-0.06605752106865616,-0.9978158166266278
-0.053488565056609566,-0.9985684620536465
-0.04091112869304357,-0.999162789313664
-0.02832720606924441,-0.9995987041789873
-0.015738792304865933,-0.9998761375374373
-0.003147883231610481,-0.9999950454033061
0.00944352492320321,-0.9999554089243304
0.022033435853126785,-0.9997572343846811
0.03461985348908961,-0.9994005532039664
0.04720078231586844,-0.9988854219322505
0.059774227688461364,-0.998211922241088
0.07233819614833167,-0.9973801609105755
0.0848906957394637,-0.9963902698124213
0.09742973632417148,-0.9952424058890389
0.10995332989863257,-0.9939367511286633
0.1224594909080701,-0.9924735125364991
0.13494623656155547,-0.9908529221018993
0.14741158714637292,-0.9890752367615859
0.159853566341888,-0.9871407383589128
0.17227020153288614,-0.9850497335991817
0.184659524122324,-0.9828025540010145
0.19701956984343552,-0.9803995558437936
0.2093483790711596,-0.9778411201111753
0.22164399713283164,-0.9751276524306863
0.23390447461808217,-0.9722595830094136
0.24612786768790904,-0.9692373665657981
0.2583122383828661,-0.966061482257539
0.2704556549303113,-0.9627324336056288
0.2825561920506867,-0.9592507484145193
0.2946119312627562,-0.9556169786884434
0.3066209611877737,-0.9518317005438964
0.31858137785252594,-0.9478955141182946
0.33049128499119257,-0.9438090434748283
0.34234879434599275,-0.9395729365035187
0.35415202596656165,-0.9351878648184972
0.3658991085080023,-0.9306545236515262
0.3775881795275809,-0.9259736317417723
0.38921738578001036,-0.921145931221853
0.40078488351126845,-0.9161721875001767
0.4122888387509185,-0.9110531891395909
0.4237274276028788,-0.9057897477323571
0.43509883653458703,-0.9003826977714803
0.44640126266453317,-0.8948328965184005
0.4576329140480921,-0.8891412238670815
0.4687920099616302,-0.8833085822045061
0.47987678118483257,-0.8773358962676064
0.49088547028119967,-0.8712241129966534
0.5018163318766827,-0.8649742013851228
0.5126676329364066,-0.8585871523260651
0.5234376530394294,-0.8520639784550066
0.5341246846515088,-0.8454057139893995
0.5447270333958263,-0.8386134145646505
0.555243018321617,-0.8316881570667581
0.5656709721706794,-0.8246310394615755
0.5760092416417122,-0.8174431806207325
0.586256187652433,-0.8101257201442472
0.5964101855994521,-0.8026798181798438
0.6064696256158404,-0.7951066552390204
0.6164329128263683,-0.7874074320098834
0.6262984676003674,-0.7795833691667823
0.6360647258021694,-0.771635707176781
0.6457301390390937,-0.7635657061029867
0.6552931749069398,-0.7553746454047705
0.6647523172329387,-0.7470638237349192
0.6741060663161365,-0.7386345587337385
0.6833529391651665,-0.7300881868201459
0.6924914697333668,-0.7214260629797911
0.7015202091512165,-0.7126495605502283
0.7104377259560485,-0.7037600710031783
0.7192426063189974,-0.6947590037239213
0.7279334542691592,-0.6856477857878416
0.7365088919149121,-0.676427861734175
0.744967559662376,-0.6671006933369836
0.7533081164309712,-0.6576677593733955
0.7615292398660368,-0.6481305553891562
0.7696296265484857,-0.6384905934615157
0.777607992201456,-0.6287494019594931
0.7854630718939248,-0.6189085253015659
0.7931936202412577,-0.6089695237108073
0.80079841160266,-0.5989339729675189
0.8082762402754934,-0.5888034641594025
0.8156259206864356,-0.5785796034292985
0.8228462875794487,-0.5682640117205376
0.8299361962005212,-0.5578583245199538
0.8368945224791674,-0.5473641915985794
0.84372016320664,-0.5367832767500872
0.8504120362108394,-0.5261172575270021
0.8569690805278887,-0.515367824974731
0.8633902565703413,-0.50453668336346
0.8696745462920039,-0.4936255499179486
0.8758209533493443,-0.4826361545452699
0.8818285032594537,-0.4715702395605469
0.8876962435545481,-0.4604295594107142
0.8934232439329782,-0.4492158803963569
0.899008596406722,-0.43793098039167727
0.9044514154453429,-0.42657664856261845
0.9097508381163877,-0.415154685083199
0.9149060242221972,-0.40366690085010953
0.9199161564331192,-0.3921151171955973
0.9247804404170885,-0.38050116559870856
0.9294981049655665,-0.36882688739491426
0.9340684021158129,-0.3570941334841726
0.9384906072694699,-0.3453047640374828
0.9427640193074446,-0.33346064820196153
0.9468879607010687,-0.32156366380449647
0.9508617776195164,-0.3096156970540308
0.9546848400334657,-0.2976186422425114
0.9583565418149884,-0.28557440144455587
0.9618763008336466,-0.27348488421589245
0.9652435590487877,-0.2613520072906073
0.9684577825980192,-0.2491776942772525
0.9715184618818491,-0.2369638753538737
0.9744251116444818,-0.2247124869619827
0.9771772710507515,-0.21242547149955018
0.9797745037591861,-0.2001047770130454
0.9822163979911877,-0.18775235688858025
0.9845025665963166,-0.17537016954221463
0.9866326471136733,-0.16296017810945654
0.9886063018293646,-0.1505243501340138
0.9904232178300463,-0.138064657255855
0.9920831070525339,-0.12558307489861273
0.9935857063294745,-0.11308158195638733
0.9949307774310698,-0.10056216048000802
0.9961181071028467,-0.08802679536278585
0.9971475070994673,-0.07547747402581581
0.9980188142145753,-0.06291618610288711
0.9987318903066703,-0.05034492312502936
0.9992866223210104,-0.03776567820477121
0.9996829223075361,-0.025180445720139402
0.9999207274348142,-0.012591220998457194
1.0,-2.4492935982947064e-16
